PS,IF,D,0.18,0.22,1370.0, 5/30/2025
PS,VVS1,D,0.18,0.22,1370.0, 5/30/2025
PS,VVS2,D,0.18,0.22,1370.0, 5/30/2025
PS,VS1,D,0.18,0.22,1160.0, 5/30/2025
PS,VS2,D,0.18,0.22,1160.0, 5/30/2025
PS,SI1,D,0.18,0.22,1000.0, 5/30/2025
PS,SI2,D,0.18,0.22,850.0, 5/30/2025
PS,SI3,D,0.18,0.22,710.0, 5/30/2025
PS,I1,D,0.18,0.22,600.0, 5/30/2025
PS,I2,D,0.18,0.22,450.0, 5/30/2025
PS,I3,D,0.18,0.22,360.0, 5/30/2025
PS,IF,E,0.18,0.22,1370.0, 5/30/2025
PS,VVS1,E,0.18,0.22,1370.0, 5/30/2025
PS,VVS2,E,0.18,0.22,1370.0, 5/30/2025
PS,VS1,E,0.18,0.22,1160.0, 5/30/2025
PS,VS2,E,0.18,0.22,1160.0, 5/30/2025
PS,SI1,E,0.18,0.22,1000.0, 5/30/2025
PS,SI2,E,0.18,0.22,850.0, 5/30/2025
PS,SI3,E,0.18,0.22,710.0, 5/30/2025
PS,I1,E,0.18,0.22,600.0, 5/30/2025
PS,I2,E,0.18,0.22,450.0, 5/30/2025
PS,I3,E,0.18,0.22,360.0, 5/30/2025
PS,IF,F,0.18,0.22,1370.0, 5/30/2025
PS,VVS1,F,0.18,0.22,1370.0, 5/30/2025
PS,VVS2,F,0.18,0.22,1370.0, 5/30/2025
PS,VS1,F,0.18,0.22,1160.0, 5/30/2025
PS,VS2,F,0.18,0.22,1160.0, 5/30/2025
PS,SI1,F,0.18,0.22,1000.0, 5/30/2025
PS,SI2,F,0.18,0.22,850.0, 5/30/2025
PS,SI3,F,0.18,0.22,710.0, 5/30/2025
PS,I1,F,0.18,0.22,600.0, 5/30/2025
PS,I2,F,0.18,0.22,450.0, 5/30/2025
PS,I3,F,0.18,0.22,360.0, 5/30/2025
PS,IF,G,0.18,0.22,1210.0, 5/30/2025
PS,VVS1,G,0.18,0.22,1210.0, 5/30/2025
PS,VVS2,G,0.18,0.22,1210.0, 5/30/2025
PS,VS1,G,0.18,0.22,1020.0, 5/30/2025
PS,VS2,G,0.18,0.22,1020.0, 5/30/2025
PS,SI1,G,0.18,0.22,880.0, 5/30/2025
PS,SI2,G,0.18,0.22,750.0, 5/30/2025
PS,SI3,G,0.18,0.22,630.0, 5/30/2025
PS,I1,G,0.18,0.22,520.0, 5/30/2025
PS,I2,G,0.18,0.22,400.0, 5/30/2025
PS,I3,G,0.18,0.22,320.0, 5/30/2025
PS,IF,H,0.18,0.22,1210.0, 5/30/2025
PS,VVS1,H,0.18,0.22,1210.0, 5/30/2025
PS,VVS2,H,0.18,0.22,1210.0, 5/30/2025
PS,VS1,H,0.18,0.22,1020.0, 5/30/2025
PS,VS2,H,0.18,0.22,1020.0, 5/30/2025
PS,SI1,H,0.18,0.22,880.0, 5/30/2025
PS,SI2,H,0.18,0.22,750.0, 5/30/2025
PS,SI3,H,0.18,0.22,630.0, 5/30/2025
PS,I1,H,0.18,0.22,520.0, 5/30/2025
PS,I2,H,0.18,0.22,400.0, 5/30/2025
PS,I3,H,0.18,0.22,320.0, 5/30/2025
PS,IF,I,0.18,0.22,1000.0, 5/30/2025
PS,VVS1,I,0.18,0.22,1000.0, 5/30/2025
PS,VVS2,I,0.18,0.22,1000.0, 5/30/2025
PS,VS1,I,0.18,0.22,850.0, 5/30/2025
PS,VS2,I,0.18,0.22,850.0, 5/30/2025
PS,SI1,I,0.18,0.22,750.0, 5/30/2025
PS,SI2,I,0.18,0.22,650.0, 5/30/2025
PS,SI3,I,0.18,0.22,540.0, 5/30/2025
PS,I1,I,0.18,0.22,450.0, 5/30/2025
PS,I2,I,0.18,0.22,350.0, 5/30/2025
PS,I3,I,0.18,0.22,270.0, 5/30/2025
PS,IF,J,0.18,0.22,1000.0, 5/30/2025
PS,VVS1,J,0.18,0.22,1000.0, 5/30/2025
PS,VVS2,J,0.18,0.22,1000.0, 5/30/2025
PS,VS1,J,0.18,0.22,850.0, 5/30/2025
PS,VS2,J,0.18,0.22,850.0, 5/30/2025
PS,SI1,J,0.18,0.22,750.0, 5/30/2025
PS,SI2,J,0.18,0.22,650.0, 5/30/2025
PS,SI3,J,0.18,0.22,540.0, 5/30/2025
PS,I1,J,0.18,0.22,450.0, 5/30/2025
PS,I2,J,0.18,0.22,350.0, 5/30/2025
PS,I3,J,0.18,0.22,270.0, 5/30/2025
PS,IF,K,0.18,0.22,770.0, 5/30/2025
PS,VVS1,K,0.18,0.22,770.0, 5/30/2025
PS,VVS2,K,0.18,0.22,770.0, 5/30/2025
PS,VS1,K,0.18,0.22,650.0, 5/30/2025
PS,VS2,K,0.18,0.22,650.0, 5/30/2025
PS,SI1,K,0.18,0.22,570.0, 5/30/2025
PS,SI2,K,0.18,0.22,490.0, 5/30/2025
PS,SI3,K,0.18,0.22,420.0, 5/30/2025
PS,I1,K,0.18,0.22,350.0, 5/30/2025
PS,I2,K,0.18,0.22,270.0, 5/30/2025
PS,I3,K,0.18,0.22,210.0, 5/30/2025
PS,IF,L,0.18,0.22,770.0, 5/30/2025
PS,VVS1,L,0.18,0.22,770.0, 5/30/2025
PS,VVS2,L,0.18,0.22,770.0, 5/30/2025
PS,VS1,L,0.18,0.22,650.0, 5/30/2025
PS,VS2,L,0.18,0.22,650.0, 5/30/2025
PS,SI1,L,0.18,0.22,570.0, 5/30/2025
PS,SI2,L,0.18,0.22,490.0, 5/30/2025
PS,SI3,L,0.18,0.22,420.0, 5/30/2025
PS,I1,L,0.18,0.22,350.0, 5/30/2025
PS,I2,L,0.18,0.22,270.0, 5/30/2025
PS,I3,L,0.18,0.22,210.0, 5/30/2025
PS,IF,M,0.18,0.22,600.0, 5/30/2025
PS,VVS1,M,0.18,0.22,600.0, 5/30/2025
PS,VVS2,M,0.18,0.22,600.0, 5/30/2025
PS,VS1,M,0.18,0.22,510.0, 5/30/2025
PS,VS2,M,0.18,0.22,510.0, 5/30/2025
PS,SI1,M,0.18,0.22,430.0, 5/30/2025
PS,SI2,M,0.18,0.22,370.0, 5/30/2025
PS,SI3,M,0.18,0.22,320.0, 5/30/2025
PS,I1,M,0.18,0.22,260.0, 5/30/2025
PS,I2,M,0.18,0.22,200.0, 5/30/2025
PS,I3,M,0.18,0.22,150.0, 5/30/2025
PS,IF,N,0.18,0.22,600.0, 5/30/2025
PS,VVS1,N,0.18,0.22,600.0, 5/30/2025
PS,VVS2,N,0.18,0.22,600.0, 5/30/2025
PS,VS1,N,0.18,0.22,510.0, 5/30/2025
PS,VS2,N,0.18,0.22,510.0, 5/30/2025
PS,SI1,N,0.18,0.22,430.0, 5/30/2025
PS,SI2,N,0.18,0.22,370.0, 5/30/2025
PS,SI3,N,0.18,0.22,320.0, 5/30/2025
PS,I1,N,0.18,0.22,260.0, 5/30/2025
PS,I2,N,0.18,0.22,200.0, 5/30/2025
PS,I3,N,0.18,0.22,150.0, 5/30/2025
PS,IF,D,0.23,0.29,1610.0, 5/30/2025
PS,VVS1,D,0.23,0.29,1610.0, 5/30/2025
PS,VVS2,D,0.23,0.29,1610.0, 5/30/2025
PS,VS1,D,0.23,0.29,1400.0, 5/30/2025
PS,VS2,D,0.23,0.29,1400.0, 5/30/2025
PS,SI1,D,0.23,0.29,1130.0, 5/30/2025
PS,SI2,D,0.23,0.29,970.0, 5/30/2025
PS,SI3,D,0.23,0.29,820.0, 5/30/2025
PS,I1,D,0.23,0.29,660.0, 5/30/2025
PS,I2,D,0.23,0.29,510.0, 5/30/2025
PS,I3,D,0.23,0.29,400.0, 5/30/2025
PS,IF,E,0.23,0.29,1610.0, 5/30/2025
PS,VVS1,E,0.23,0.29,1610.0, 5/30/2025
PS,VVS2,E,0.23,0.29,1610.0, 5/30/2025
PS,VS1,E,0.23,0.29,1400.0, 5/30/2025
PS,VS2,E,0.23,0.29,1400.0, 5/30/2025
PS,SI1,E,0.23,0.29,1130.0, 5/30/2025
PS,SI2,E,0.23,0.29,970.0, 5/30/2025
PS,SI3,E,0.23,0.29,820.0, 5/30/2025
PS,I1,E,0.23,0.29,660.0, 5/30/2025
PS,I2,E,0.23,0.29,510.0, 5/30/2025
PS,I3,E,0.23,0.29,400.0, 5/30/2025
PS,IF,F,0.23,0.29,1610.0, 5/30/2025
PS,VVS1,F,0.23,0.29,1610.0, 5/30/2025
PS,VVS2,F,0.23,0.29,1610.0, 5/30/2025
PS,VS1,F,0.23,0.29,1400.0, 5/30/2025
PS,VS2,F,0.23,0.29,1400.0, 5/30/2025
PS,SI1,F,0.23,0.29,1130.0, 5/30/2025
PS,SI2,F,0.23,0.29,970.0, 5/30/2025
PS,SI3,F,0.23,0.29,820.0, 5/30/2025
PS,I1,F,0.23,0.29,660.0, 5/30/2025
PS,I2,F,0.23,0.29,510.0, 5/30/2025
PS,I3,F,0.23,0.29,400.0, 5/30/2025
PS,IF,G,0.23,0.29,1410.0, 5/30/2025
PS,VVS1,G,0.23,0.29,1410.0, 5/30/2025
PS,VVS2,G,0.23,0.29,1410.0, 5/30/2025
PS,VS1,G,0.23,0.29,1210.0, 5/30/2025
PS,VS2,G,0.23,0.29,1210.0, 5/30/2025
PS,SI1,G,0.23,0.29,990.0, 5/30/2025
PS,SI2,G,0.23,0.29,840.0, 5/30/2025
PS,SI3,G,0.23,0.29,720.0, 5/30/2025
PS,I1,G,0.23,0.29,570.0, 5/30/2025
PS,I2,G,0.23,0.29,450.0, 5/30/2025
PS,I3,G,0.23,0.29,350.0, 5/30/2025
PS,IF,H,0.23,0.29,1410.0, 5/30/2025
PS,VVS1,H,0.23,0.29,1410.0, 5/30/2025
PS,VVS2,H,0.23,0.29,1410.0, 5/30/2025
PS,VS1,H,0.23,0.29,1210.0, 5/30/2025
PS,VS2,H,0.23,0.29,1210.0, 5/30/2025
PS,SI1,H,0.23,0.29,990.0, 5/30/2025
PS,SI2,H,0.23,0.29,840.0, 5/30/2025
PS,SI3,H,0.23,0.29,720.0, 5/30/2025
PS,I1,H,0.23,0.29,570.0, 5/30/2025
PS,I2,H,0.23,0.29,450.0, 5/30/2025
PS,I3,H,0.23,0.29,350.0, 5/30/2025
PS,IF,I,0.23,0.29,1180.0, 5/30/2025
PS,VVS1,I,0.23,0.29,1180.0, 5/30/2025
PS,VVS2,I,0.23,0.29,1180.0, 5/30/2025
PS,VS1,I,0.23,0.29,1020.0, 5/30/2025
PS,VS2,I,0.23,0.29,1020.0, 5/30/2025
PS,SI1,I,0.23,0.29,840.0, 5/30/2025
PS,SI2,I,0.23,0.29,720.0, 5/30/2025
PS,SI3,I,0.23,0.29,630.0, 5/30/2025
PS,I1,I,0.23,0.29,490.0, 5/30/2025
PS,I2,I,0.23,0.29,390.0, 5/30/2025
PS,I3,I,0.23,0.29,300.0, 5/30/2025
PS,IF,J,0.23,0.29,1180.0, 5/30/2025
PS,VVS1,J,0.23,0.29,1180.0, 5/30/2025
PS,VVS2,J,0.23,0.29,1180.0, 5/30/2025
PS,VS1,J,0.23,0.29,1020.0, 5/30/2025
PS,VS2,J,0.23,0.29,1020.0, 5/30/2025
PS,SI1,J,0.23,0.29,840.0, 5/30/2025
PS,SI2,J,0.23,0.29,720.0, 5/30/2025
PS,SI3,J,0.23,0.29,630.0, 5/30/2025
PS,I1,J,0.23,0.29,490.0, 5/30/2025
PS,I2,J,0.23,0.29,390.0, 5/30/2025
PS,I3,J,0.23,0.29,300.0, 5/30/2025
PS,IF,K,0.23,0.29,940.0, 5/30/2025
PS,VVS1,K,0.23,0.29,940.0, 5/30/2025
PS,VVS2,K,0.23,0.29,940.0, 5/30/2025
PS,VS1,K,0.23,0.29,820.0, 5/30/2025
PS,VS2,K,0.23,0.29,820.0, 5/30/2025
PS,SI1,K,0.23,0.29,670.0, 5/30/2025
PS,SI2,K,0.23,0.29,590.0, 5/30/2025
PS,SI3,K,0.23,0.29,510.0, 5/30/2025
PS,I1,K,0.23,0.29,390.0, 5/30/2025
PS,I2,K,0.23,0.29,310.0, 5/30/2025
PS,I3,K,0.23,0.29,230.0, 5/30/2025
PS,IF,L,0.23,0.29,940.0, 5/30/2025
PS,VVS1,L,0.23,0.29,940.0, 5/30/2025
PS,VVS2,L,0.23,0.29,940.0, 5/30/2025
PS,VS1,L,0.23,0.29,820.0, 5/30/2025
PS,VS2,L,0.23,0.29,820.0, 5/30/2025
PS,SI1,L,0.23,0.29,670.0, 5/30/2025
PS,SI2,L,0.23,0.29,590.0, 5/30/2025
PS,SI3,L,0.23,0.29,510.0, 5/30/2025
PS,I1,L,0.23,0.29,390.0, 5/30/2025
PS,I2,L,0.23,0.29,310.0, 5/30/2025
PS,I3,L,0.23,0.29,230.0, 5/30/2025
PS,IF,M,0.23,0.29,780.0, 5/30/2025
PS,VVS1,M,0.23,0.29,780.0, 5/30/2025
PS,VVS2,M,0.23,0.29,780.0, 5/30/2025
PS,VS1,M,0.23,0.29,660.0, 5/30/2025
PS,VS2,M,0.23,0.29,660.0, 5/30/2025
PS,SI1,M,0.23,0.29,550.0, 5/30/2025
PS,SI2,M,0.23,0.29,480.0, 5/30/2025
PS,SI3,M,0.23,0.29,420.0, 5/30/2025
PS,I1,M,0.23,0.29,310.0, 5/30/2025
PS,I2,M,0.23,0.29,240.0, 5/30/2025
PS,I3,M,0.23,0.29,170.0, 5/30/2025
PS,IF,N,0.23,0.29,780.0, 5/30/2025
PS,VVS1,N,0.23,0.29,780.0, 5/30/2025
PS,VVS2,N,0.23,0.29,780.0, 5/30/2025
PS,VS1,N,0.23,0.29,660.0, 5/30/2025
PS,VS2,N,0.23,0.29,660.0, 5/30/2025
PS,SI1,N,0.23,0.29,550.0, 5/30/2025
PS,SI2,N,0.23,0.29,480.0, 5/30/2025
PS,SI3,N,0.23,0.29,420.0, 5/30/2025
PS,I1,N,0.23,0.29,310.0, 5/30/2025
PS,I2,N,0.23,0.29,240.0, 5/30/2025
PS,I3,N,0.23,0.29,170.0, 5/30/2025
PS,IF,D,0.30,0.39,2400, 5/30/2025
PS,VVS1,D,0.30,0.39,2200, 5/30/2025
PS,VVS2,D,0.30,0.39,2000, 5/30/2025
PS,VS1,D,0.30,0.39,1800, 5/30/2025
PS,VS2,D,0.30,0.39,1700, 5/30/2025
PS,SI1,D,0.30,0.39,1600, 5/30/2025
PS,SI2,D,0.30,0.39,1400, 5/30/2025
PS,SI3,D,0.30,0.39,1200, 5/30/2025
PS,I1,D,0.30,0.39,1000, 5/30/2025
PS,I2,D,0.30,0.39,800, 5/30/2025
PS,I3,D,0.30,0.39,600, 5/30/2025
PS,IF,E,0.30,0.39,2200, 5/30/2025
PS,VVS1,E,0.30,0.39,2000, 5/30/2025
PS,VVS2,E,0.30,0.39,1800, 5/30/2025
PS,VS1,E,0.30,0.39,1700, 5/30/2025
PS,VS2,E,0.30,0.39,1600, 5/30/2025
PS,SI1,E,0.30,0.39,1500, 5/30/2025
PS,SI2,E,0.30,0.39,1300, 5/30/2025
PS,SI3,E,0.30,0.39,1100, 5/30/2025
PS,I1,E,0.30,0.39,900, 5/30/2025
PS,I2,E,0.30,0.39,800, 5/30/2025
PS,I3,E,0.30,0.39,500, 5/30/2025
PS,IF,F,0.30,0.39,2000, 5/30/2025
PS,VVS1,F,0.30,0.39,1800, 5/30/2025
PS,VVS2,F,0.30,0.39,1700, 5/30/2025
PS,VS1,F,0.30,0.39,1600, 5/30/2025
PS,VS2,F,0.30,0.39,1500, 5/30/2025
PS,SI1,F,0.30,0.39,1400, 5/30/2025
PS,SI2,F,0.30,0.39,1200, 5/30/2025
PS,SI3,F,0.30,0.39,1000, 5/30/2025
PS,I1,F,0.30,0.39,800, 5/30/2025
PS,I2,F,0.30,0.39,700, 5/30/2025
PS,I3,F,0.30,0.39,500, 5/30/2025
PS,IF,G,0.30,0.39,1800, 5/30/2025
PS,VVS1,G,0.30,0.39,1700, 5/30/2025
PS,VVS2,G,0.30,0.39,1600, 5/30/2025
PS,VS1,G,0.30,0.39,1500, 5/30/2025
PS,VS2,G,0.30,0.39,1400, 5/30/2025
PS,SI1,G,0.30,0.39,1300, 5/30/2025
PS,SI2,G,0.30,0.39,1100, 5/30/2025
PS,SI3,G,0.30,0.39,900, 5/30/2025
PS,I1,G,0.30,0.39,800, 5/30/2025
PS,I2,G,0.30,0.39,700, 5/30/2025
PS,I3,G,0.30,0.39,400, 5/30/2025
PS,IF,H,0.30,0.39,1700, 5/30/2025
PS,VVS1,H,0.30,0.39,1600, 5/30/2025
PS,VVS2,H,0.30,0.39,1500, 5/30/2025
PS,VS1,H,0.30,0.39,1400, 5/30/2025
PS,VS2,H,0.30,0.39,1300, 5/30/2025
PS,SI1,H,0.30,0.39,1200, 5/30/2025
PS,SI2,H,0.30,0.39,1000, 5/30/2025
PS,SI3,H,0.30,0.39,800, 5/30/2025
PS,I1,H,0.30,0.39,700, 5/30/2025
PS,I2,H,0.30,0.39,600, 5/30/2025
PS,I3,H,0.30,0.39,400, 5/30/2025
PS,IF,I,0.30,0.39,1500, 5/30/2025
PS,VVS1,I,0.30,0.39,1400, 5/30/2025
PS,VVS2,I,0.30,0.39,1300, 5/30/2025
PS,VS1,I,0.30,0.39,1200, 5/30/2025
PS,VS2,I,0.30,0.39,1100, 5/30/2025
PS,SI1,I,0.30,0.39,1000, 5/30/2025
PS,SI2,I,0.30,0.39,900, 5/30/2025
PS,SI3,I,0.30,0.39,800, 5/30/2025
PS,I1,I,0.30,0.39,700, 5/30/2025
PS,I2,I,0.30,0.39,600, 5/30/2025
PS,I3,I,0.30,0.39,400, 5/30/2025
PS,IF,J,0.30,0.39,1300, 5/30/2025
PS,VVS1,J,0.30,0.39,1200, 5/30/2025
PS,VVS2,J,0.30,0.39,1100, 5/30/2025
PS,VS1,J,0.30,0.39,1100, 5/30/2025
PS,VS2,J,0.30,0.39,1000, 5/30/2025
PS,SI1,J,0.30,0.39,900, 5/30/2025
PS,SI2,J,0.30,0.39,800, 5/30/2025
PS,SI3,J,0.30,0.39,700, 5/30/2025
PS,I1,J,0.30,0.39,600, 5/30/2025
PS,I2,J,0.30,0.39,500, 5/30/2025
PS,I3,J,0.30,0.39,300, 5/30/2025
PS,IF,K,0.30,0.39,1200, 5/30/2025
PS,VVS1,K,0.30,0.39,1100, 5/30/2025
PS,VVS2,K,0.30,0.39,1000, 5/30/2025
PS,VS1,K,0.30,0.39,900, 5/30/2025
PS,VS2,K,0.30,0.39,900, 5/30/2025
PS,SI1,K,0.30,0.39,800, 5/30/2025
PS,SI2,K,0.30,0.39,700, 5/30/2025
PS,SI3,K,0.30,0.39,700, 5/30/2025
PS,I1,K,0.30,0.39,600, 5/30/2025
PS,I2,K,0.30,0.39,500, 5/30/2025
PS,I3,K,0.30,0.39,300, 5/30/2025
PS,IF,L,0.30,0.39,1000, 5/30/2025
PS,VVS1,L,0.30,0.39,900, 5/30/2025
PS,VVS2,L,0.30,0.39,900, 5/30/2025
PS,VS1,L,0.30,0.39,800, 5/30/2025
PS,VS2,L,0.30,0.39,800, 5/30/2025
PS,SI1,L,0.30,0.39,800, 5/30/2025
PS,SI2,L,0.30,0.39,700, 5/30/2025
PS,SI3,L,0.30,0.39,600, 5/30/2025
PS,I1,L,0.30,0.39,500, 5/30/2025
PS,I2,L,0.30,0.39,400, 5/30/2025
PS,I3,L,0.30,0.39,200, 5/30/2025
PS,IF,M,0.30,0.39,900, 5/30/2025
PS,VVS1,M,0.30,0.39,900, 5/30/2025
PS,VVS2,M,0.30,0.39,900, 5/30/2025
PS,VS1,M,0.30,0.39,800, 5/30/2025
PS,VS2,M,0.30,0.39,800, 5/30/2025
PS,SI1,M,0.30,0.39,700, 5/30/2025
PS,SI2,M,0.30,0.39,600, 5/30/2025
PS,SI3,M,0.30,0.39,500, 5/30/2025
PS,I1,M,0.30,0.39,400, 5/30/2025
PS,I2,M,0.30,0.39,300, 5/30/2025
PS,I3,M,0.30,0.39,200, 5/30/2025
PS,IF,D,0.40,0.49,2900, 5/30/2025
PS,VVS1,D,0.40,0.49,2600, 5/30/2025
PS,VVS2,D,0.40,0.49,2400, 5/30/2025
PS,VS1,D,0.40,0.49,2200, 5/30/2025
PS,VS2,D,0.40,0.49,2000, 5/30/2025
PS,SI1,D,0.40,0.49,1800, 5/30/2025
PS,SI2,D,0.40,0.49,1600, 5/30/2025
PS,SI3,D,0.40,0.49,1400, 5/30/2025
PS,I1,D,0.40,0.49,1200, 5/30/2025
PS,I2,D,0.40,0.49,900, 5/30/2025
PS,I3,D,0.40,0.49,700, 5/30/2025
PS,IF,E,0.40,0.49,2700, 5/30/2025
PS,VVS1,E,0.40,0.49,2400, 5/30/2025
PS,VVS2,E,0.40,0.49,2200, 5/30/2025
PS,VS1,E,0.40,0.49,2000, 5/30/2025
PS,VS2,E,0.40,0.49,1900, 5/30/2025
PS,SI1,E,0.40,0.49,1700, 5/30/2025
PS,SI2,E,0.40,0.49,1500, 5/30/2025
PS,SI3,E,0.40,0.49,1300, 5/30/2025
PS,I1,E,0.40,0.49,1100, 5/30/2025
PS,I2,E,0.40,0.49,900, 5/30/2025
PS,I3,E,0.40,0.49,600, 5/30/2025
PS,IF,F,0.40,0.49,2500, 5/30/2025
PS,VVS1,F,0.40,0.49,2300, 5/30/2025
PS,VVS2,F,0.40,0.49,2100, 5/30/2025
PS,VS1,F,0.40,0.49,1900, 5/30/2025
PS,VS2,F,0.40,0.49,1800, 5/30/2025
PS,SI1,F,0.40,0.49,1600, 5/30/2025
PS,SI2,F,0.40,0.49,1400, 5/30/2025
PS,SI3,F,0.40,0.49,1200, 5/30/2025
PS,I1,F,0.40,0.49,1000, 5/30/2025
PS,I2,F,0.40,0.49,800, 5/30/2025
PS,I3,F,0.40,0.49,500, 5/30/2025
PS,IF,G,0.40,0.49,2300, 5/30/2025
PS,VVS1,G,0.40,0.49,2100, 5/30/2025
PS,VVS2,G,0.40,0.49,1900, 5/30/2025
